"";"TIPO";"TIPO_SERIE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"VL_FOB"
"1716";"CORRENTE";"ORIGINAL";"2014";5;NA;40769,639666
"1717";"EXP";"DESSAZONALIZADA";"2014";5;"TOTAL";19192,0145805013
"1718";"EXP";"ORIGINAL";"2014";5;"TOTAL";20540,376531
"1719";"EXP";"DESSAZONALIZADA";"2014";5;NA;19192,8077453088
"1720";"EXP";"ORIGINAL";"2014";5;NA;20540,268095
"1721";"IMP";"DESSAZONALIZADA";"2014";5;"TOTAL";20697,5653394499
"1722";"IMP";"ORIGINAL";"2014";5;"TOTAL";20229,371571
"1723";"IMP";"DESSAZONALIZADA";"2014";5;NA;20638,8526129942
"1724";"IMP";"ORIGINAL";"2014";5;NA;20229,371571
"1725";"SALDO";"DESSAZONALIZADA";"2014";5;"TOTAL";-1505,5507589486
"1726";"SALDO";"ORIGINAL";"2014";5;"TOTAL";311,00496
"1727";"SALDO";"DESSAZONALIZADA";"2014";5;NA;-1446,0448676854
"1728";"SALDO";"ORIGINAL";"2014";5;NA;310,896524
"1729";"CORRENTE";"DESSAZONALIZADA";"2014";4;"TOTAL";40997,3003353752
"1730";"CORRENTE";"ORIGINAL";"2014";4;"TOTAL";38929,550523
"1731";"CORRENTE";"DESSAZONALIZADA";"2014";4;NA;40898,439383125
"1732";"CORRENTE";"ORIGINAL";"2014";4;NA;38929,453923
"1733";"EXP";"DESSAZONALIZADA";"2014";4;"TOTAL";20283,8099097643
"1734";"EXP";"ORIGINAL";"2014";4;"TOTAL";19577,249934
"1735";"EXP";"DESSAZONALIZADA";"2014";4;NA;20285,3910939825
"1736";"EXP";"ORIGINAL";"2014";4;NA;19577,201634
"1737";"IMP";"DESSAZONALIZADA";"2014";4;"TOTAL";20713,4904256109
"1738";"IMP";"ORIGINAL";"2014";4;"TOTAL";19352,300589
"1739";"IMP";"DESSAZONALIZADA";"2014";4;NA;20613,0482891425
"1740";"IMP";"ORIGINAL";"2014";4;NA;19352,252289
"1741";"SALDO";"DESSAZONALIZADA";"2014";4;"TOTAL";-429,6805158466
"1742";"SALDO";"ORIGINAL";"2014";4;"TOTAL";224,949345
"1743";"SALDO";"DESSAZONALIZADA";"2014";4;NA;-327,657195160004
"1744";"SALDO";"ORIGINAL";"2014";4;NA;224,949345
"1745";"CORRENTE";"DESSAZONALIZADA";"2014";3;"TOTAL";39823,2951645954
"1746";"CORRENTE";"ORIGINAL";"2014";3;"TOTAL";35108,275299
"1747";"CORRENTE";"DESSAZONALIZADA";"2014";3;NA;39657,2681630374
"1748";"CORRENTE";"ORIGINAL";"2014";3;NA;35108,202101
"1749";"EXP";"DESSAZONALIZADA";"2014";3;"TOTAL";19459,9205720219
"1750";"EXP";"ORIGINAL";"2014";3;"TOTAL";17467,727891
"1751";"EXP";"DESSAZONALIZADA";"2014";3;NA;19464,7557434108
"1752";"EXP";"ORIGINAL";"2014";3;NA;17467,654693
"1753";"IMP";"DESSAZONALIZADA";"2014";3;"TOTAL";20363,3745925735
"1754";"IMP";"ORIGINAL";"2014";3;"TOTAL";17640,547408
"1755";"IMP";"DESSAZONALIZADA";"2014";3;NA;20192,5124196266
"1756";"IMP";"ORIGINAL";"2014";3;NA;17640,547408
"1757";"SALDO";"DESSAZONALIZADA";"2014";3;"TOTAL";-903,454020551601
"1758";"SALDO";"ORIGINAL";"2014";3;"TOTAL";-172,819517
"1759";"SALDO";"DESSAZONALIZADA";"2014";3;NA;-727,756676215797
"1760";"SALDO";"ORIGINAL";"2014";3;NA;-172,892715
"1761";"CORRENTE";"DESSAZONALIZADA";"2014";2;"TOTAL";39693,1301220854
"1762";"CORRENTE";"ORIGINAL";"2014";2;"TOTAL";34016,432403
"1763";"CORRENTE";"DESSAZONALIZADA";"2014";2;NA;39676,0590054511
"1764";"CORRENTE";"ORIGINAL";"2014";2;NA;34016,407029
"1765";"EXP";"DESSAZONALIZADA";"2014";2;"TOTAL";19603,0044366154
"1766";"EXP";"ORIGINAL";"2014";2;"TOTAL";15825,850012
"1767";"EXP";"DESSAZONALIZADA";"2014";2;NA;19612,3652051196
"1768";"EXP";"ORIGINAL";"2014";2;NA;15825,824638
"1769";"IMP";"DESSAZONALIZADA";"2014";2;"TOTAL";20090,12568547
"1770";"IMP";"ORIGINAL";"2014";2;"TOTAL";18190,582391
"1771";"IMP";"DESSAZONALIZADA";"2014";2;NA;20063,6938003315
"1772";"IMP";"ORIGINAL";"2014";2;NA;18190,582391
"1773";"SALDO";"DESSAZONALIZADA";"2014";2;"TOTAL";-487,121248854603
"1774";"SALDO";"ORIGINAL";"2014";2;"TOTAL";-2364,732379
"1775";"SALDO";"DESSAZONALIZADA";"2014";2;NA;-451,328595211903
"1776";"SALDO";"ORIGINAL";"2014";2;NA;-2364,757753
"1777";"CORRENTE";"DESSAZONALIZADA";"2014";1;"TOTAL";40867,8156034004
"1778";"CORRENTE";"ORIGINAL";"2014";1;"TOTAL";35979,788117
"1779";"CORRENTE";"DESSAZONALIZADA";"2014";1;NA;40558,0299562833
"1780";"CORRENTE";"ORIGINAL";"2014";1;NA;35600,695523
"1781";"EXP";"DESSAZONALIZADA";"2014";1;"TOTAL";19692,3073567138
"1782";"EXP";"ORIGINAL";"2014";1;"TOTAL";15741,666773
"1783";"EXP";"DESSAZONALIZADA";"2014";1;NA;19703,3940035625
"1784";"EXP";"ORIGINAL";"2014";1;NA;15741,589083
"1785";"IMP";"DESSAZONALIZADA";"2014";1;"TOTAL";21175,5082466866
"1786";"IMP";"ORIGINAL";"2014";1;"TOTAL";20238,121344
"1787";"IMP";"DESSAZONALIZADA";"2014";1;NA;20854,6359527208
"1788";"IMP";"ORIGINAL";"2014";1;NA;19859,10644
"1789";"SALDO";"DESSAZONALIZADA";"2014";1;"TOTAL";-1483,2008899728
"1790";"SALDO";"ORIGINAL";"2014";1;"TOTAL";-4496,454571
"1791";"SALDO";"DESSAZONALIZADA";"2014";1;NA;-1151,2419491583
"1792";"SALDO";"ORIGINAL";"2014";1;NA;-4117,517357
"1793";"CORRENTE";"DESSAZONALIZADA";"2013";12;NA;40587,814989551
"1794";"CORRENTE";"ORIGINAL";"2013";12;NA;37889,262596
"1795";"CORRENTE";"DESSAZONALIZADA";"2013";12;"TOTAL";40665,6838565919
"1796";"CORRENTE";"ORIGINAL";"2013";12;"TOTAL";37889,911214
"1797";"EXP";"DESSAZONALIZADA";"2013";12;NA;20060,4446008233
"1798";"EXP";"ORIGINAL";"2013";12;NA;19537,364163
"1799";"EXP";"DESSAZONALIZADA";"2013";12;"TOTAL";20057,441289148
"1800";"EXP";"ORIGINAL";"2013";12;"TOTAL";19537,523486
"1801";"IMP";"DESSAZONALIZADA";"2013";12;NA;20527,3703887277
"1802";"IMP";"ORIGINAL";"2013";12;NA;18351,898433
"1803";"IMP";"DESSAZONALIZADA";"2013";12;"TOTAL";20608,2425674439
"1804";"IMP";"ORIGINAL";"2013";12;"TOTAL";18352,387728
"1805";"SALDO";"DESSAZONALIZADA";"2013";12;NA;-466,9257879044
"1806";"SALDO";"ORIGINAL";"2013";12;NA;1185,46573
"1807";"SALDO";"DESSAZONALIZADA";"2013";12;"TOTAL";-550,801278295902
"1808";"SALDO";"ORIGINAL";"2013";12;"TOTAL";1185,135758
"1809";"CORRENTE";"DESSAZONALIZADA";"2013";11;NA;39853,5503960479
"1810";"CORRENTE";"ORIGINAL";"2013";11;NA;38194,043283
"1811";"CORRENTE";"DESSAZONALIZADA";"2013";11;"TOTAL";39953,675120167
"1812";"CORRENTE";"ORIGINAL";"2013";11;"TOTAL";38198,407834
"1813";"EXP";"DESSAZONALIZADA";"2013";11;NA;20479,7896605057
"1814";"EXP";"ORIGINAL";"2013";11;NA;18918,360887
"1815";"EXP";"DESSAZONALIZADA";"2013";11;"TOTAL";20500,4190197794
"1816";"EXP";"ORIGINAL";"2013";11;"TOTAL";18918,40607
"1817";"IMP";"DESSAZONALIZADA";"2013";11;NA;19373,7607355422
"1818";"IMP";"ORIGINAL";"2013";11;NA;19275,682396
"1819";"IMP";"DESSAZONALIZADA";"2013";11;"TOTAL";19453,2561003876
"1820";"IMP";"ORIGINAL";"2013";11;"TOTAL";19280,001764
"1821";"SALDO";"DESSAZONALIZADA";"2013";11;NA;1106,0289249635
"1822";"SALDO";"ORIGINAL";"2013";11;NA;-357,321509
"1823";"SALDO";"DESSAZONALIZADA";"2013";11;"TOTAL";1047,1629193918
"1824";"SALDO";"ORIGINAL";"2013";11;"TOTAL";-361,595694
"1825";"CORRENTE";"DESSAZONALIZADA";"2013";10;NA;41416,0573388396
"1826";"CORRENTE";"ORIGINAL";"2013";10;NA;43812,827233
"1827";"CORRENTE";"DESSAZONALIZADA";"2013";10;"TOTAL";41300,565446709
"1828";"CORRENTE";"ORIGINAL";"2013";10;"TOTAL";43838,312676
"1829";"EXP";"DESSAZONALIZADA";"2013";10;NA;19718,6260311887
"1830";"EXP";"ORIGINAL";"2013";10;NA;20636,708241
"1831";"EXP";"DESSAZONALIZADA";"2013";10;"TOTAL";19717,4288233154
"1832";"EXP";"ORIGINAL";"2013";10;"TOTAL";20636,722332
"1833";"IMP";"DESSAZONALIZADA";"2013";10;NA;21697,4313076509
"1834";"IMP";"ORIGINAL";"2013";10;NA;23176,118992
"1835";"IMP";"DESSAZONALIZADA";"2013";10;"TOTAL";21583,1366233936
"1836";"IMP";"ORIGINAL";"2013";10;"TOTAL";23201,590344
"1837";"SALDO";"DESSAZONALIZADA";"2013";10;NA;-1978,8052764622
"1838";"SALDO";"ORIGINAL";"2013";10;NA;-2539,410751
"1839";"SALDO";"DESSAZONALIZADA";"2013";10;"TOTAL";-1865,7078000782
"1840";"SALDO";"ORIGINAL";"2013";10;"TOTAL";-2564,868012
"1841";"CORRENTE";"DESSAZONALIZADA";"2013";9;NA;39180,6454300599
"1842";"CORRENTE";"ORIGINAL";"2013";9;NA;39781,110753
"1843";"CORRENTE";"DESSAZONALIZADA";"2013";9;"TOTAL";39277,1008292523
"1844";"CORRENTE";"ORIGINAL";"2013";9;"TOTAL";39781,175812
"1845";"EXP";"DESSAZONALIZADA";"2013";9;NA;20174,7656666057
"1846";"EXP";"ORIGINAL";"2013";9;NA;20745,542517
"1847";"EXP";"DESSAZONALIZADA";"2013";9;"TOTAL";20173,7048322189
"1848";"EXP";"ORIGINAL";"2013";9;"TOTAL";20745,602464
"1849";"IMP";"DESSAZONALIZADA";"2013";9;NA;19005,8797634542
"1850";"IMP";"ORIGINAL";"2013";9;NA;19035,568236
"1851";"IMP";"DESSAZONALIZADA";"2013";9;"TOTAL";19103,3959970334
"1852";"IMP";"ORIGINAL";"2013";9;"TOTAL";19035,573348
"1853";"SALDO";"DESSAZONALIZADA";"2013";9;NA;1168,8859031515
"1854";"SALDO";"ORIGINAL";"2013";9;NA;1709,974281
"1855";"SALDO";"DESSAZONALIZADA";"2013";9;"TOTAL";1070,3088351855
"1856";"SALDO";"ORIGINAL";"2013";9;"TOTAL";1710,029116
"1857";"CORRENTE";"DESSAZONALIZADA";"2013";8;NA;40095,7027061456
"1858";"CORRENTE";"ORIGINAL";"2013";8;NA;41578,707669
"1859";"CORRENTE";"DESSAZONALIZADA";"2013";8;"TOTAL";40116,9092240909
"1860";"CORRENTE";"ORIGINAL";"2013";8;"TOTAL";41578,724523
"1861";"EXP";"DESSAZONALIZADA";"2013";8;NA;19888,9016019561
"1862";"EXP";"ORIGINAL";"2013";8;NA;21214,488976
"1863";"EXP";"DESSAZONALIZADA";"2013";8;"TOTAL";19887,4242719963
"1864";"EXP";"ORIGINAL";"2013";8;"TOTAL";21214,50583
"1865";"IMP";"DESSAZONALIZADA";"2013";8;NA;20206,8011041895
"1866";"IMP";"ORIGINAL";"2013";8;NA;20364,218693
"1867";"IMP";"DESSAZONALIZADA";"2013";8;"TOTAL";20229,4849520946
"1868";"IMP";"ORIGINAL";"2013";8;"TOTAL";20364,218693
"1869";"SALDO";"DESSAZONALIZADA";"2013";8;NA;-317,899502233398
"1870";"SALDO";"ORIGINAL";"2013";8;NA;850,270283
"1871";"SALDO";"DESSAZONALIZADA";"2013";8;"TOTAL";-342,060680098301
"1872";"SALDO";"ORIGINAL";"2013";8;"TOTAL";850,287137
"1873";"CORRENTE";"DESSAZONALIZADA";"2013";7;NA;40189,9225428914
"1874";"CORRENTE";"ORIGINAL";"2013";7;NA;43224,965322
"1875";"CORRENTE";"DESSAZONALIZADA";"2013";7;"TOTAL";40114,8008018398
"1876";"CORRENTE";"ORIGINAL";"2013";7;"TOTAL";43224,967517
"1877";"EXP";"DESSAZONALIZADA";"2013";7;NA;18726,5334545618
"1878";"EXP";"ORIGINAL";"2013";7;NA;20357,390127
"1879";"EXP";"DESSAZONALIZADA";"2013";7;"TOTAL";18727,2918661716
"1880";"EXP";"ORIGINAL";"2013";7;"TOTAL";20357,391663
"1881";"IMP";"DESSAZONALIZADA";"2013";7;NA;21463,3890883296
"1882";"IMP";"ORIGINAL";"2013";7;NA;22867,575195
"1883";"IMP";"DESSAZONALIZADA";"2013";7;"TOTAL";21387,5089356682
"1884";"IMP";"ORIGINAL";"2013";7;"TOTAL";22867,575854
"1885";"SALDO";"DESSAZONALIZADA";"2013";7;NA;-2736,8556337678
"1886";"SALDO";"ORIGINAL";"2013";7;NA;-2510,185068
"1887";"SALDO";"DESSAZONALIZADA";"2013";7;"TOTAL";-2660,2170694966
"1888";"SALDO";"ORIGINAL";"2013";7;"TOTAL";-2510,184191
"1889";"CORRENTE";"DESSAZONALIZADA";"2013";6;NA;39622,8038651341
"1890";"CORRENTE";"ORIGINAL";"2013";6;NA;38317,936775
"1891";"CORRENTE";"DESSAZONALIZADA";"2013";6;"TOTAL";39698,0856494636
"1892";"CORRENTE";"ORIGINAL";"2013";6;"TOTAL";38318,591456
"1893";"EXP";"DESSAZONALIZADA";"2013";6;NA;19296,358836391
"1894";"EXP";"ORIGINAL";"2013";6;NA;19331,613013
"1895";"EXP";"DESSAZONALIZADA";"2013";6;"TOTAL";19292,0128824756
"1896";"EXP";"ORIGINAL";"2013";6;"TOTAL";19331,841435
"1897";"IMP";"DESSAZONALIZADA";"2013";6;NA;20326,4450287431
"1898";"IMP";"ORIGINAL";"2013";6;NA;18986,323762
"1899";"IMP";"DESSAZONALIZADA";"2013";6;"TOTAL";20406,072766988
"1900";"IMP";"ORIGINAL";"2013";6;"TOTAL";18986,750021
"1901";"SALDO";"DESSAZONALIZADA";"2013";6;NA;-1030,0861923521
"1902";"SALDO";"ORIGINAL";"2013";6;NA;345,289251
"1903";"SALDO";"DESSAZONALIZADA";"2013";6;"TOTAL";-1114,0598845124
"1904";"SALDO";"ORIGINAL";"2013";6;"TOTAL";345,091414
"1905";"CORRENTE";"DESSAZONALIZADA";"2013";5;NA;41746,0418264019
"1906";"CORRENTE";"ORIGINAL";"2013";5;NA;42858,588398
"1907";"CORRENTE";"DESSAZONALIZADA";"2013";5;"TOTAL";41818,048519296
"1908";"CORRENTE";"ORIGINAL";"2013";5;"TOTAL";42858,618357
"1909";"EXP";"DESSAZONALIZADA";"2013";5;NA;20282,9446398032
"1910";"EXP";"ORIGINAL";"2013";5;NA;21654,840059
"1911";"EXP";"DESSAZONALIZADA";"2013";5;"TOTAL";20281,9522283878
"1912";"EXP";"ORIGINAL";"2013";5;"TOTAL";21654,862456
"1913";"IMP";"DESSAZONALIZADA";"2013";5;NA;21463,0971865987
"1914";"IMP";"ORIGINAL";"2013";5;NA;21203,748339
"1915";"IMP";"DESSAZONALIZADA";"2013";5;"TOTAL";21536,0962909082
"1916";"IMP";"ORIGINAL";"2013";5;"TOTAL";21203,755901
"1917";"SALDO";"DESSAZONALIZADA";"2013";5;NA;-1180,1525467955
"1918";"SALDO";"ORIGINAL";"2013";5;NA;451,09172
"1919";"SALDO";"DESSAZONALIZADA";"2013";5;"TOTAL";-1254,1440625204
"1920";"SALDO";"ORIGINAL";"2013";5;"TOTAL";451,106555
"1921";"CORRENTE";"DESSAZONALIZADA";"2013";4;NA;41234,3517907999
"1922";"CORRENTE";"ORIGINAL";"2013";4;NA;42339,533529
"1923";"CORRENTE";"DESSAZONALIZADA";"2013";4;"TOTAL";41250,3007096559
"1924";"CORRENTE";"ORIGINAL";"2013";4;"TOTAL";42339,581264
"1925";"EXP";"DESSAZONALIZADA";"2013";4;NA;19971,3009627344
"1926";"EXP";"ORIGINAL";"2013";4;NA;20550,795723
"1927";"EXP";"DESSAZONALIZADA";"2013";4;"TOTAL";19973,522261297
"1928";"EXP";"ORIGINAL";"2013";4;"TOTAL";20550,843458
"1929";"IMP";"DESSAZONALIZADA";"2013";4;NA;21263,0508280655
"1930";"IMP";"ORIGINAL";"2013";4;NA;21788,737806
"1931";"IMP";"DESSAZONALIZADA";"2013";4;"TOTAL";21276,7784483589
"1932";"IMP";"ORIGINAL";"2013";4;"TOTAL";21788,737806
"1933";"SALDO";"DESSAZONALIZADA";"2013";4;NA;-1291,7498653311
"1934";"SALDO";"ORIGINAL";"2013";4;NA;-1237,942083
"1935";"SALDO";"DESSAZONALIZADA";"2013";4;"TOTAL";-1303,2561870619
"1936";"SALDO";"ORIGINAL";"2013";4;"TOTAL";-1237,894348
"1937";"CORRENTE";"DESSAZONALIZADA";"2013";3;NA;41308,2601282104
"1938";"CORRENTE";"ORIGINAL";"2013";3;NA;37642,073505
"1939";"CORRENTE";"DESSAZONALIZADA";"2013";3;"TOTAL";41424,7384860003
"1940";"CORRENTE";"ORIGINAL";"2013";3;"TOTAL";37642,468038
"1941";"EXP";"DESSAZONALIZADA";"2013";3;NA;20083,6496363134
"1942";"EXP";"ORIGINAL";"2013";3;NA;18360,0759
"1943";"EXP";"DESSAZONALIZADA";"2013";3;"TOTAL";20081,6419429729
"1944";"EXP";"ORIGINAL";"2013";3;"TOTAL";18360,470433
"1945";"IMP";"DESSAZONALIZADA";"2013";3;NA;21224,610491897
"1946";"IMP";"ORIGINAL";"2013";3;NA;19281,997605
"1947";"IMP";"DESSAZONALIZADA";"2013";3;"TOTAL";21343,0965430274
"1948";"IMP";"ORIGINAL";"2013";3;"TOTAL";19281,997605
"1949";"SALDO";"DESSAZONALIZADA";"2013";3;NA;-1140,9608555836
"1950";"SALDO";"ORIGINAL";"2013";3;NA;-921,921705
"1951";"SALDO";"DESSAZONALIZADA";"2013";3;"TOTAL";-1261,4546000545
"1952";"SALDO";"ORIGINAL";"2013";3;"TOTAL";-921,527172
"1953";"CORRENTE";"ORIGINAL";"2013";2;NA;32460,495977
"1954";"CORRENTE";"DESSAZONALIZADA";"2013";2;"TOTAL";41297,0154793755
"1955";"CORRENTE";"ORIGINAL";"2013";2;"TOTAL";32460,508749
"1956";"CORRENTE";"DESSAZONALIZADA";"2013";2;NA;41207,6085831687
"1957";"EXP";"ORIGINAL";"2013";2;NA;15478,937787
"1958";"EXP";"DESSAZONALIZADA";"2013";2;"TOTAL";20612,115312418
"1959";"EXP";"ORIGINAL";"2013";2;"TOTAL";15478,937787
"1960";"EXP";"DESSAZONALIZADA";"2013";2;NA;20628,9018110306
"1961";"IMP";"ORIGINAL";"2013";2;NA;16981,55819
"1962";"IMP";"DESSAZONALIZADA";"2013";2;"TOTAL";20684,9001669575
"1963";"IMP";"ORIGINAL";"2013";2;"TOTAL";16981,570962
"1964";"IMP";"DESSAZONALIZADA";"2013";2;NA;20578,7067721381
"1965";"SALDO";"ORIGINAL";"2013";2;NA;-1502,620403
"1966";"SALDO";"DESSAZONALIZADA";"2013";2;"TOTAL";-72,7848545395012
"1967";"SALDO";"ORIGINAL";"2013";2;"TOTAL";-1502,633175
"1968";"SALDO";"DESSAZONALIZADA";"2013";2;NA;50,1950388925018
"1969";"CORRENTE";"ORIGINAL";"2013";1;NA;35913,874625
"1970";"CORRENTE";"DESSAZONALIZADA";"2013";1;"TOTAL";41384,3695337197
"1971";"CORRENTE";"ORIGINAL";"2013";1;"TOTAL";35913,874625
"1972";"CORRENTE";"DESSAZONALIZADA";"2013";1;NA;41508,9858346914
"1973";"EXP";"ORIGINAL";"2013";1;NA;15757,148192
"1974";"EXP";"DESSAZONALIZADA";"2013";1;"TOTAL";19941,6613640895
"1975";"EXP";"ORIGINAL";"2013";1;"TOTAL";15757,148192
"1976";"EXP";"DESSAZONALIZADA";"2013";1;NA;19955,2131866305
"1977";"IMP";"ORIGINAL";"2013";1;NA;20156,726433
"1978";"IMP";"DESSAZONALIZADA";"2013";1;"TOTAL";21442,7081696302
"1979";"IMP";"ORIGINAL";"2013";1;"TOTAL";20156,726433
"1980";"IMP";"DESSAZONALIZADA";"2013";1;NA;21553,7726480609
"1981";"SALDO";"ORIGINAL";"2013";1;NA;-4399,578241
"1982";"SALDO";"DESSAZONALIZADA";"2013";1;"TOTAL";-1501,0468055407
"1983";"SALDO";"ORIGINAL";"2013";1;"TOTAL";-4399,578241
"1984";"SALDO";"DESSAZONALIZADA";"2013";1;NA;-1598,5594614304
"1985";"CORRENTE";"DESSAZONALIZADA";"2012";12;"TOTAL";41761,7316785007
"1986";"CORRENTE";"ORIGINAL";"2012";12;"TOTAL";37346,582904
"1987";"CORRENTE";"DESSAZONALIZADA";"2012";12;NA;41640,6959313371
"1988";"CORRENTE";"ORIGINAL";"2012";12;NA;37346,582904
"1989";"EXP";"DESSAZONALIZADA";"2012";12;"TOTAL";20878,7356027441
"1990";"EXP";"ORIGINAL";"2012";12;"TOTAL";19684,368532
"1991";"EXP";"DESSAZONALIZADA";"2012";12;NA;20882,9506644202
"1992";"EXP";"ORIGINAL";"2012";12;NA;19684,368532
"1993";"IMP";"DESSAZONALIZADA";"2012";12;"TOTAL";20882,9960757566
"1994";"IMP";"ORIGINAL";"2012";12;"TOTAL";17662,214372
"1995";"IMP";"DESSAZONALIZADA";"2012";12;NA;20757,7452669169
"1996";"IMP";"ORIGINAL";"2012";12;NA;17662,214372
"1997";"SALDO";"DESSAZONALIZADA";"2012";12;"TOTAL";-4,26047301250076
"1998";"SALDO";"ORIGINAL";"2012";12;"TOTAL";2022,15416
"1999";"SALDO";"DESSAZONALIZADA";"2012";12;NA;125,2053975033
"2000";"SALDO";"ORIGINAL";"2012";12;NA;2022,15416
"2001";"CORRENTE";"DESSAZONALIZADA";"2012";11;"TOTAL";41912,4809367194
"2002";"CORRENTE";"ORIGINAL";"2012";11;"TOTAL";40528,782916
"2003";"CORRENTE";"DESSAZONALIZADA";"2012";11;NA;41820,189866851
"2004";"CORRENTE";"ORIGINAL";"2012";11;NA;40528,44628
"2005";"EXP";"DESSAZONALIZADA";"2012";11;"TOTAL";21093,723312424
"2006";"EXP";"ORIGINAL";"2012";11;"TOTAL";19707,711615
"2007";"EXP";"DESSAZONALIZADA";"2012";11;NA;21071,6242601816
"2008";"EXP";"ORIGINAL";"2012";11;NA;19707,374979
"2009";"IMP";"DESSAZONALIZADA";"2012";11;"TOTAL";20818,7576242954
"2010";"IMP";"ORIGINAL";"2012";11;"TOTAL";20821,071301
"2011";"IMP";"DESSAZONALIZADA";"2012";11;NA;20748,5656066694
"2012";"IMP";"ORIGINAL";"2012";11;NA;20821,071301
"2013";"SALDO";"DESSAZONALIZADA";"2012";11;"TOTAL";274,965688128601
"2014";"SALDO";"ORIGINAL";"2012";11;"TOTAL";-1113,359686
"2015";"SALDO";"DESSAZONALIZADA";"2012";11;NA;323,058653512199
"2016";"SALDO";"ORIGINAL";"2012";11;NA;-1113,696322
"2017";"CORRENTE";"DESSAZONALIZADA";"2012";10;"TOTAL";38659,877741242
"2018";"CORRENTE";"ORIGINAL";"2012";10;"TOTAL";41582,662595
"2019";"CORRENTE";"DESSAZONALIZADA";"2012";10;NA;38768,9397285726
"2020";"CORRENTE";"ORIGINAL";"2012";10;NA;41582,630469
"2021";"EXP";"DESSAZONALIZADA";"2012";10;"TOTAL";19939,3799931964
