"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"CO_CGCE";"INDICE";"NO_CLASSIFICACAO";"NO_TIPO_CLASSIFICACAO";"NO_CGCE"
"111";"IMP";"QUANTUM";2022;12;"CO_CGCE_N1_1";283,895787311277;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"112";"IMP";"QUANTUM";2022;12;"CO_CGCE_N1_3";196,424184384909;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"113";"IMP";"QUANTUM";2022;12;"CO_CGCE_N1_4";219,894053228106;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"114";"IMP_DESSAZONALIZADA";"QUANTUM";2022;12;"CO_CGCE_N1_2";204,898842014716;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"115";"IMP_DESSAZONALIZADA";"QUANTUM";2022;12;"CO_CGCE_N1_1";271,491937091506;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"116";"IMP_DESSAZONALIZADA";"QUANTUM";2022;12;"CO_CGCE_N1_3";202,93555873569;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"117";"IMP_DESSAZONALIZADA";"QUANTUM";2022;12;"CO_CGCE_N1_4";237,240960446508;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"118";"TERMOS_DE_TROCA";"PRECO";2022;12;"CO_CGCE_N1_2";119,288621031165;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"119";"TERMOS_DE_TROCA";"PRECO";2022;12;"CO_CGCE_N1_1";139,934320167006;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"120";"TERMOS_DE_TROCA";"PRECO";2022;12;"CO_CGCE_N1_3";115,843748969789;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"121";"EXP";"PRECO";2022;11;"CO_CGCE_N1_2";177,882566950425;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"122";"EXP";"PRECO";2022;11;"CO_CGCE_N1_1";127,622415853027;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"123";"EXP";"PRECO";2022;11;"CO_CGCE_N1_3";154,820185667392;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"124";"EXP";"QUANTUM";2022;11;"CO_CGCE_N1_2";135,779823218821;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"125";"EXP";"QUANTUM";2022;11;"CO_CGCE_N1_1";96,1402099905715;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"126";"EXP";"QUANTUM";2022;11;"CO_CGCE_N1_3";93,4118913094272;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"127";"EXP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_2";152,402373375541;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"128";"EXP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_1";94,3648888742334;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"129";"EXP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_3";96,7754092958809;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"130";"IMP";"PRECO";2022;11;"CO_CGCE_N1_2";147,307006537896;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"131";"IMP";"PRECO";2022;11;"CO_CGCE_N1_1";90,5694145151112;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"132";"IMP";"PRECO";2022;11;"CO_CGCE_N1_3";124,649568999125;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"133";"IMP";"PRECO";2022;11;"CO_CGCE_N1_4";174,983183914957;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"134";"IMP";"QUANTUM";2022;11;"CO_CGCE_N1_2";207,346388886285;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"135";"IMP";"QUANTUM";2022;11;"CO_CGCE_N1_1";303,68864409286;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"136";"IMP";"QUANTUM";2022;11;"CO_CGCE_N1_3";221,589814633941;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"137";"IMP";"QUANTUM";2022;11;"CO_CGCE_N1_4";99,5156949799753;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"138";"IMP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_2";207,64611109958;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"139";"IMP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_1";282,659046972372;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"140";"IMP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_3";207,883117628432;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"141";"IMP_DESSAZONALIZADA";"QUANTUM";2022;11;"CO_CGCE_N1_4";100,550864537349;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"142";"TERMOS_DE_TROCA";"PRECO";2022;11;"CO_CGCE_N1_2";120,756351738546;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"143";"TERMOS_DE_TROCA";"PRECO";2022;11;"CO_CGCE_N1_1";140,911163593459;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"144";"TERMOS_DE_TROCA";"PRECO";2022;11;"CO_CGCE_N1_3";124,20434896849;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"145";"EXP";"PRECO";2022;10;"CO_CGCE_N1_2";180,064610365367;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"146";"EXP";"PRECO";2022;10;"CO_CGCE_N1_1";126,930724774795;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"147";"EXP";"PRECO";2022;10;"CO_CGCE_N1_3";159,824466778339;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"148";"EXP";"QUANTUM";2022;10;"CO_CGCE_N1_2";140,182374131189;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"149";"EXP";"QUANTUM";2022;10;"CO_CGCE_N1_1";96,9536551756526;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"150";"EXP";"QUANTUM";2022;10;"CO_CGCE_N1_3";102,901097211802;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"151";"EXP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_2";154,323250228163;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"152";"EXP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_1";98,3558526187868;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"153";"EXP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_3";101,982026139698;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"154";"IMP";"PRECO";2022;10;"CO_CGCE_N1_2";151,466313685906;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"155";"IMP";"PRECO";2022;10;"CO_CGCE_N1_1";90,1966425671093;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"156";"IMP";"PRECO";2022;10;"CO_CGCE_N1_3";125,328277470653;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"157";"IMP";"PRECO";2022;10;"CO_CGCE_N1_4";172,48214615492;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"158";"IMP";"QUANTUM";2022;10;"CO_CGCE_N1_2";217,981888152479;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"159";"IMP";"QUANTUM";2022;10;"CO_CGCE_N1_1";311,063420186149;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"160";"IMP";"QUANTUM";2022;10;"CO_CGCE_N1_3";207,405280371071;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"161";"IMP";"QUANTUM";2022;10;"CO_CGCE_N1_4";169,998797804001;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"162";"IMP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_2";220,804815160085;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"163";"IMP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_1";324,851687457915;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"164";"IMP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_3";215,228375196734;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"165";"IMP_DESSAZONALIZADA";"QUANTUM";2022;10;"CO_CGCE_N1_4";171,020185285169;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"166";"TERMOS_DE_TROCA";"PRECO";2022;10;"CO_CGCE_N1_2";118,880961702656;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"167";"TERMOS_DE_TROCA";"PRECO";2022;10;"CO_CGCE_N1_1";140,72666250338;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"168";"TERMOS_DE_TROCA";"PRECO";2022;10;"CO_CGCE_N1_3";127,524665625253;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"169";"EXP";"PRECO";2022;9;"CO_CGCE_N1_2";179,517244266791;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"170";"EXP";"PRECO";2022;9;"CO_CGCE_N1_1";122,166670070992;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"171";"EXP";"PRECO";2022;9;"CO_CGCE_N1_3";159,982110225431;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"172";"EXP";"QUANTUM";2022;9;"CO_CGCE_N1_2";151,319644197341;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"173";"EXP";"QUANTUM";2022;9;"CO_CGCE_N1_1";97,9967035848341;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"174";"EXP";"QUANTUM";2022;9;"CO_CGCE_N1_3";102,732182906162;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"175";"EXP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_2";154,454716184327;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"176";"EXP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_1";98,2852316092992;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"177";"EXP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_3";100,290728046197;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"178";"IMP";"PRECO";2022;9;"CO_CGCE_N1_2";153,447980135612;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"179";"IMP";"PRECO";2022;9;"CO_CGCE_N1_1";91,8775846765213;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"180";"IMP";"PRECO";2022;9;"CO_CGCE_N1_3";128,257677269667;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"181";"IMP";"PRECO";2022;9;"CO_CGCE_N1_4";176,782584746751;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"182";"IMP";"QUANTUM";2022;9;"CO_CGCE_N1_2";231,380328104073;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"183";"IMP";"QUANTUM";2022;9;"CO_CGCE_N1_1";293,478624417713;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"184";"IMP";"QUANTUM";2022;9;"CO_CGCE_N1_3";207,378377022737;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"185";"IMP";"QUANTUM";2022;9;"CO_CGCE_N1_4";169,898436432576;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"186";"IMP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_2";222,888944676267;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"187";"IMP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_1";286,928788467277;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"188";"IMP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_3";208,356897328713;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"189";"IMP_DESSAZONALIZADA";"QUANTUM";2022;9;"CO_CGCE_N1_4";179,923784621417;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"190";"TERMOS_DE_TROCA";"PRECO";2022;9;"CO_CGCE_N1_2";116,988991388573;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"191";"TERMOS_DE_TROCA";"PRECO";2022;9;"CO_CGCE_N1_1";132,966784554809;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"192";"TERMOS_DE_TROCA";"PRECO";2022;9;"CO_CGCE_N1_3";124,734919289909;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"193";"EXP";"PRECO";2022;8;"CO_CGCE_N1_2";184,679212657402;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"194";"EXP";"PRECO";2022;8;"CO_CGCE_N1_1";127,346340641754;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"195";"EXP";"PRECO";2022;8;"CO_CGCE_N1_3";161,324878094378;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"196";"EXP";"QUANTUM";2022;8;"CO_CGCE_N1_2";155,699268939315;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"197";"EXP";"QUANTUM";2022;8;"CO_CGCE_N1_1";104,367042616252;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"198";"EXP";"QUANTUM";2022;8;"CO_CGCE_N1_3";109,982635871838;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"199";"EXP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_2";147,432544687187;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"200";"EXP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_1";101,159551541877;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"201";"EXP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_3";102,300795330772;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"202";"IMP";"PRECO";2022;8;"CO_CGCE_N1_2";158,434852210232;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"203";"IMP";"PRECO";2022;8;"CO_CGCE_N1_1";88,6031296442461;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"204";"IMP";"PRECO";2022;8;"CO_CGCE_N1_3";125,074178531481;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"205";"IMP";"PRECO";2022;8;"CO_CGCE_N1_4";187,982002863517;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"206";"IMP";"QUANTUM";2022;8;"CO_CGCE_N1_2";244,233819213275;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"207";"IMP";"QUANTUM";2022;8;"CO_CGCE_N1_1";316,727005117903;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"208";"IMP";"QUANTUM";2022;8;"CO_CGCE_N1_3";223,440883347057;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"209";"IMP";"QUANTUM";2022;8;"CO_CGCE_N1_4";175,92404601335;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"210";"IMP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_2";227,471344443316;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"211";"IMP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_1";307,682465341543;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"212";"IMP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_3";216,61578159672;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"213";"IMP_DESSAZONALIZADA";"QUANTUM";2022;8;"CO_CGCE_N1_4";169,020704356271;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"214";"TERMOS_DE_TROCA";"PRECO";2022;8;"CO_CGCE_N1_2";116,564764684695;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"215";"TERMOS_DE_TROCA";"PRECO";2022;8;"CO_CGCE_N1_1";143,726684546096;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"216";"TERMOS_DE_TROCA";"PRECO";2022;8;"CO_CGCE_N1_3";128,983360105597;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"217";"EXP";"PRECO";2022;7;"CO_CGCE_N1_2";190,182016599752;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"218";"EXP";"PRECO";2022;7;"CO_CGCE_N1_1";126,402910427756;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"219";"EXP";"PRECO";2022;7;"CO_CGCE_N1_3";164,444413717807;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"220";"EXP";"QUANTUM";2022;7;"CO_CGCE_N1_2";150,306540568215;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"221";"EXP";"QUANTUM";2022;7;"CO_CGCE_N1_1";83,3224644802484;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"222";"EXP";"QUANTUM";2022;7;"CO_CGCE_N1_3";96,9372067014757;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"223";"EXP_DESSAZONALIZADA";"QUANTUM";2022;7;"CO_CGCE_N1_2";149,922558303374;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"224";"EXP_DESSAZONALIZADA";"QUANTUM";2022;7;"CO_CGCE_N1_1";93,480062111659;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"225";"EXP_DESSAZONALIZADA";"QUANTUM";2022;7;"CO_CGCE_N1_3";97,8096873426144;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"226";"IMP";"PRECO";2022;7;"CO_CGCE_N1_2";166,217307093108;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"227";"IMP";"PRECO";2022;7;"CO_CGCE_N1_1";90,4100958648175;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
